,corr_true,dataset,decline_slope,exp_slope,method,run,threshold
268,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.60,0.60
269,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.70,0.70
270,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.80,0.80
271,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.90,0.90
272,0.759987439238,A34K11GBKWDGK0,-1.66672796809,-0.0700636115287,word2vec,word2vec_0.20,0.20
273,0.734293234176,A34K11GBKWDGK0,-3.03448891085,-0.0770474453467,word2vec,word2vec_0.30,0.30
274,0.943361450217,A34K11GBKWDGK0,-3.74013687601,-0.0530488265687,word2vec,word2vec_0.40,0.40
275,0.774187814423,A34K11GBKWDGK0,-5.74154314888,-0.0395578986313,word2vec,word2vec_0.50,0.50
276,0.688735756961,A34K11GBKWDGK0,-4.13835456009,-0.0258746164993,word2vec,word2vec_0.60,0.60
277,0.783790705108,A34K11GBKWDGK0,-4.4039571439,-0.0224566230074,word2vec,word2vec_0.70,0.70
278,0.771460777065,A34K11GBKWDGK0,-3.26679384424,-0.0159338330411,word2vec,word2vec_0.80,0.80
279,0.771460777065,A34K11GBKWDGK0,-3.26679384424,-0.0159338330411,word2vec,word2vec_0.90,0.90
280,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.20,0.20
281,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.30,0.30
282,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.40,0.40
283,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.50,0.50
284,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.60,0.60
285,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.70,0.70
286,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.80,0.80
287,0.0,A39K9RKR1YHQOR,,,word2vec,word2vec_0.90,0.90
288,0.876276791518,A3C5KFPIBYOQVX,-2.74821937322,,word2vec,word2vec_0.20,0.20
289,0.504650869387,A3C5KFPIBYOQVX,-1.96723646723,-0.0486778288247,word2vec,word2vec_0.30,0.30
290,0.501023389343,A3C5KFPIBYOQVX,-8.01602564104,-0.0826236242811,word2vec,word2vec_0.40,0.40
291,0.656242809545,A3C5KFPIBYOQVX,-3.83831908832,-0.0250934334984,word2vec,word2vec_0.50,0.50
292,0.44354534881,A3C5KFPIBYOQVX,-6.91666666666,-0.0366847280153,word2vec,word2vec_0.60,0.60
293,0.495216307208,A3C5KFPIBYOQVX,-4.89351851852,-0.0241213115884,word2vec,word2vec_0.70,0.70
294,0.999567031842,A3C5KFPIBYOQVX,-3.24074074074,-0.0149407649442,word2vec,word2vec_0.80,0.80
295,0.999567031842,A3C5KFPIBYOQVX,-3.24074074074,-0.0149407649442,word2vec,word2vec_0.90,0.90
296,1.0,A3DXL2YZRL2HWD,1.0989010989,0.0321846833714,word2vec,word2vec_0.20,0.20
297,-1.0,A3DXL2YZRL2HWD,2.1978021978,0.0321846833714,word2vec,word2vec_0.30,0.30
298,1.0,A3DXL2YZRL2HWD,-4.3956043956,-0.0469965626762,word2vec,word2vec_0.40,0.40
299,1.0,A3DXL2YZRL2HWD,-25.2747252748,-0.189664066246,word2vec,word2vec_0.50,0.50
300,1.0,A3DXL2YZRL2HWD,-25.2747252748,-0.189664066246,word2vec,word2vec_0.60,0.60
301,1.0,A3DXL2YZRL2HWD,-30.7692307692,-0.159700842867,word2vec,word2vec_0.70,0.70
302,1.0,A3DXL2YZRL2HWD,-30.7692307692,-0.159700842867,word2vec,word2vec_0.80,0.80
303,1.0,A3DXL2YZRL2HWD,-30.7692307692,-0.159700842867,word2vec,word2vec_0.90,0.90
304,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.20,0.20
305,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.30,0.30
306,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.40,0.40
307,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.50,0.50
308,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.60,0.60
309,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.70,0.70
310,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.80,0.80
311,0.0,A3E3RCR51Z8EVP,,,word2vec,word2vec_0.90,0.90
312,0.930120801505,A3FYQPY2QZ7NRR,-1.11513687601,-0.0237397490635,word2vec,word2vec_0.20,0.20
313,0.73780431142,A3FYQPY2QZ7NRR,-1.30894870026,-0.0241741742461,word2vec,word2vec_0.30,0.30
314,0.807847042768,A3FYQPY2QZ7NRR,-2.94225902922,-0.0292053530762,word2vec,word2vec_0.40,0.40
315,0.358154638426,A3FYQPY2QZ7NRR,1.84437543134,0.0146601932108,word2vec,word2vec_0.50,0.50
316,0.767125888992,A3FYQPY2QZ7NRR,-4.96319300667,-0.0266665637039,word2vec,word2vec_0.60,0.60
317,0.714443859227,A3FYQPY2QZ7NRR,-4.06142167011,-0.0208635712813,word2vec,word2vec_0.70,0.70
318,0.714443859227,A3FYQPY2QZ7NRR,-4.06142167011,-0.0208635712813,word2vec,word2vec_0.80,0.80
319,0.714443859227,A3FYQPY2QZ7NRR,-4.06142167011,-0.0208635712813,word2vec,word2vec_0.90,0.90
320,1.0,A3HNEYFOIJWPH1,-21.3636363636,-0.384576047114,word2vec,word2vec_0.20,0.20
321,1.0,A3HNEYFOIJWPH1,-20.4545454545,-0.259637310505,word2vec,word2vec_0.30,0.30
322,1.0,A3HNEYFOIJWPH1,-36.8181818182,-0.259637310506,word2vec,word2vec_0.40,0.40
323,1.0,A3HNEYFOIJWPH1,-21.8181818182,-0.134698573898,word2vec,word2vec_0.50,0.50
324,1.0,A3HNEYFOIJWPH1,-21.8181818182,-0.134698573898,word2vec,word2vec_0.60,0.60
325,1.0,A3HNEYFOIJWPH1,-16.8181818182,-0.0999364676383,word2vec,word2vec_0.70,0.70
326,1.0,A3HNEYFOIJWPH1,-6.8181818182,-0.0377885608895,word2vec,word2vec_0.80,0.80
327,1.0,A3HNEYFOIJWPH1,-6.8181818182,-0.0377885608895,word2vec,word2vec_0.90,0.90
328,0.0,A3IMWVZHIVIKKW,,,word2vec,word2vec_0.20,0.20
