dataset,method,timeSlice,GT_predict,new_TRUE
A1HBU82366WX00,word2vec_0.60,2,68.0,85.7142857143
A1HBU82366WX00,word2vec_0.60,3,70.2702702703,83.3333333333
A1HBU82366WX00,word2vec_0.60,4,64.1509433962,62.5
A1HBU82366WX00,word2vec_0.70,1,88.8888888889,94.4444444444
A1HBU82366WX00,word2vec_0.70,2,84.0,85.7142857143
A1HBU82366WX00,word2vec_0.70,3,83.7837837838,91.6666666667
A1HBU82366WX00,word2vec_0.70,4,77.358490566,75.0
A1HBU82366WX00,word2vec_0.80,1,88.8888888889,94.4444444444
A1HBU82366WX00,word2vec_0.80,2,84.0,85.7142857143
A1HBU82366WX00,word2vec_0.80,3,83.7837837838,91.6666666667
A1HBU82366WX00,word2vec_0.80,4,81.1320754717,81.25
A1HBU82366WX00,word2vec_0.90,1,88.8888888889,94.4444444444
A1HBU82366WX00,word2vec_0.90,2,84.0,85.7142857143
A1HBU82366WX00,word2vec_0.90,3,83.7837837838,91.6666666667
A1HBU82366WX00,word2vec_0.90,4,81.1320754717,81.25
A1IRNC2JDX4YVU,word2vec_0.20,1,10.0,30.0
A1IRNC2JDX4YVU,word2vec_0.30,1,10.0,40.0
A1IRNC2JDX4YVU,word2vec_0.40,1,30.0,50.0
A1IRNC2JDX4YVU,word2vec_0.50,1,60.0,80.0
A1IRNC2JDX4YVU,word2vec_0.60,1,80.0,90.0
A1IRNC2JDX4YVU,word2vec_0.70,1,100.0,100.0
A1IRNC2JDX4YVU,word2vec_0.80,1,100.0,100.0
A1IRNC2JDX4YVU,word2vec_0.90,1,100.0,100.0
A1KJMZABBJG6HV,word2vec_0.20,1,16.6666666667,50.0
A1KJMZABBJG6HV,word2vec_0.20,2,0.0,0.0
A1KJMZABBJG6HV,word2vec_0.20,3,7.14285714286,25.0
A1KJMZABBJG6HV,word2vec_0.20,4,9.52380952381,28.5714285714
A1KJMZABBJG6HV,word2vec_0.20,5,11.5384615385,20.0
A1KJMZABBJG6HV,word2vec_0.20,6,12.9032258065,20.0
A1KJMZABBJG6HV,word2vec_0.20,7,10.5263157895,14.2857142857
A1KJMZABBJG6HV,word2vec_0.20,8,6.52173913043,0.0
A1KJMZABBJG6HV,word2vec_0.20,9,5.76923076923,0.0
A1KJMZABBJG6HV,word2vec_0.20,10,5.45454545455,0.0
A1KJMZABBJG6HV,word2vec_0.30,1,33.3333333333,66.6666666667
A1KJMZABBJG6HV,word2vec_0.30,2,20.0,25.0
A1KJMZABBJG6HV,word2vec_0.30,3,28.5714285714,50.0
A1KJMZABBJG6HV,word2vec_0.30,4,4.7619047619,14.2857142857
A1KJMZABBJG6HV,word2vec_0.30,5,11.5384615385,40.0
A1KJMZABBJG6HV,word2vec_0.30,6,16.1290322581,40.0
A1KJMZABBJG6HV,word2vec_0.30,7,18.4210526316,28.5714285714
A1KJMZABBJG6HV,word2vec_0.30,8,17.3913043478,25.0
A1KJMZABBJG6HV,word2vec_0.30,9,15.3846153846,16.6666666667
A1KJMZABBJG6HV,word2vec_0.30,10,16.3636363636,33.3333333333
A1KJMZABBJG6HV,word2vec_0.40,1,33.3333333333,66.6666666667
A1KJMZABBJG6HV,word2vec_0.40,2,20.0,25.0
A1KJMZABBJG6HV,word2vec_0.40,3,28.5714285714,50.0
A1KJMZABBJG6HV,word2vec_0.40,4,23.8095238095,42.8571428571
A1KJMZABBJG6HV,word2vec_0.40,5,30.7692307692,60.0
